[06Jun2025 00:17:07.885] [Render thread/INFO] [journeymap/]: World ID has been reset.
[06Jun2025 00:17:07.952] [Render thread/INFO] [journeymap/]: World UID is set to: null
[06Jun2025 00:17:08.894] [Render thread/INFO] [com.dairymoose.modernlife.core.ModernLifeClient/]: Client logout
[06Jun2025 00:17:08.904] [Render thread/INFO] [net.minecraft.client.gui.screen.ConnectingScreen/]: Connecting to mocsmods.falixsrv.me., 33105
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: chipped:chipped took 1.200 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: farmersdelight:jei_plugin ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: farmersdelight:jei_plugin took 26.60 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: botania:main ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: botania:main took 18.70 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: curios:curios ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: curios:curios took 1.200 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: patchouli:patchouli ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: patchouli:patchouli took 1.100 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: camera:camera ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: camera:camera took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: tombstone:jei_integration ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: tombstone:jei_integration took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: spartanweaponry:jei_plugin ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: spartanweaponry:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: trashslot:trashslot ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: trashslot:trashslot took 900.0 ns
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jei:debug ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jei:debug took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: artifacts:main ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: artifacts:main took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: iceandfire:iceandfire ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: iceandfire:iceandfire took 900.0 ns
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: mysticalworld:mysticalworld ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: mysticalworld:mysticalworld took 1.000 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: mysticalagriculture:jei_plugin ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: mysticalagriculture:jei_plugin took 900.0 ns
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jade:main ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jade:main took 3.100 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: endless:jei_plugin ...
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: endless:jei_plugin took 39.30 ?s
[06Jun2025 00:17:17.949] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: create:jei_plugin ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: create:jei_plugin took 21.60 ?s
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: spartanshields:jei_plugin ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: spartanshields:jei_plugin took 1.100 ?s
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: polymorph:jei ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: polymorph:jei took 1.000 ?s
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: quark:quark ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: quark:quark took 900.0 ns
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: securitycraft:securitycraft ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: securitycraft:securitycraft took 900.0 ns
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jei:internal ...
[06Jun2025 00:17:17.950] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipes transfer handlers: jei:internal took 1.000 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:minecraft ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:minecraft took 19.20 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: sophisticatedbackpacks:default ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: sophisticatedbackpacks:default took 5.300 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: simpleplanes:jei_plugin ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: simpleplanes:jei_plugin took 3.500 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: supplementaries:jei_plugin ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: supplementaries:jei_plugin took 1.300 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: chipped:chipped ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: chipped:chipped took 8.800 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: farmersdelight:jei_plugin ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: farmersdelight:jei_plugin took 10.00 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: botania:main ...
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: botania:main took 24.30 ?s
[06Jun2025 00:17:17.952] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: curios:curios ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: curios:curios took 1.100 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: patchouli:patchouli ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: patchouli:patchouli took 1.100 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: camera:camera ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: camera:camera took 3.200 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: tombstone:jei_integration ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: tombstone:jei_integration took 1.000 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: spartanweaponry:jei_plugin ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: spartanweaponry:jei_plugin took 900.0 ns
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: trashslot:trashslot ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: trashslot:trashslot took 1.000 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:debug ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:debug took 3.100 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: artifacts:main ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: artifacts:main took 1.000 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: iceandfire:iceandfire ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: iceandfire:iceandfire took 5.300 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: mysticalworld:mysticalworld ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: mysticalworld:mysticalworld took 1.100 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: mysticalagriculture:jei_plugin ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: mysticalagriculture:jei_plugin took 9.700 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jade:main ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jade:main took 1.100 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: endless:jei_plugin ...
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: endless:jei_plugin took 4.800 ?s
[06Jun2025 00:17:17.953] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: create:jei_plugin ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: create:jei_plugin took 515.9 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: spartanshields:jei_plugin ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: spartanshields:jei_plugin took 3.700 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: polymorph:jei ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: polymorph:jei took 1.200 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: quark:quark ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: quark:quark took 1.100 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: securitycraft:securitycraft ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: securitycraft:securitycraft took 9.000 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:internal ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering recipe catalysts: jei:internal took 1.100 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: jei:minecraft ...
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: jei:minecraft took 388.4 ?s
[06Jun2025 00:17:17.954] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: sophisticatedbackpacks:default ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: sophisticatedbackpacks:default took 99.20 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: simpleplanes:jei_plugin ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: simpleplanes:jei_plugin took 21.30 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: supplementaries:jei_plugin ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: supplementaries:jei_plugin took 1.200 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: chipped:chipped ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: chipped:chipped took 1.100 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: farmersdelight:jei_plugin ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: farmersdelight:jei_plugin took 10.80 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: botania:main ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: botania:main took 1.100 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: curios:curios ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: curios:curios took 6.600 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: patchouli:patchouli ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: patchouli:patchouli took 900.0 ns
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: camera:camera ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: camera:camera took 10.50 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: tombstone:jei_integration ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: tombstone:jei_integration took 900.0 ns
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: spartanweaponry:jei_plugin ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: spartanweaponry:jei_plugin took 1.000 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: trashslot:trashslot ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: trashslot:trashslot took 1.900 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: jei:debug ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: jei:debug took 2.700 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: artifacts:main ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: artifacts:main took 1.000 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: iceandfire:iceandfire ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: iceandfire:iceandfire took 900.0 ns
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: mysticalworld:mysticalworld ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: mysticalworld:mysticalworld took 1.000 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: mysticalagriculture:jei_plugin ...
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: mysticalagriculture:jei_plugin took 9.000 ?s
[06Jun2025 00:17:17.955] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering gui handlers: jade:main ...
